hypoxia_score,cd8_effector_score,local_cd8_knn,niche,constraint_index,cell_type
-0.05713379622463238,-0.025640688444438734,-0.012588687592994184,intermediate,0.1803257184708107,Schwann cells
0.5539735541286239,-0.03060149567329932,0.06955130549631193,hypoxic_CD8_low,2.717136162326786,Epithelial cells
0.18716487204693405,-0.028504614887932534,-0.010012392862605662,hypoxic_CD8_low,1.2076210600516148,Schwann cells
-0.28268322312688254,-0.012900524293845481,-0.015530092416987246,intermediate,-0.9190917278119379,Monocytes
-0.2338010185214889,0.28132429768574757,0.010902738885769406,permissive_high_CD8,-5.121596105692398,MAST cells
-0.09882049914823476,-0.012138098357660086,-0.010411073257405106,intermediate,-0.18956453978894522,Epithelial cells
-0.014011931227871699,-0.021469604631184566,-0.00846724561673266,intermediate,0.2917282029671052,Epithelial cells
-0.2804410620386821,-0.029157414610086665,-0.009453518155776216,intermediate,-0.6669700276568966,Epithelial cells
-0.11935261454448165,-0.02347220293423425,-0.01665715991083266,intermediate,-0.10282782436079829,NK cells
0.09586610277015045,-0.046530418550437276,-0.021793716767860648,hypoxic_low_neighbor_CD8,1.1092429752260027,Epithelial cells
0.06807119875069123,0.0,0.007133106185071099,intermediate,0.30147470721499897,Epithelial cells
-0.13950513692266012,-0.03382053838567695,-0.018245947602306786,intermediate,-0.029301453028146685,Epithelial cells
0.08095169498259763,-0.011488836303896266,-0.010288558797797692,intermediate,0.525170803087595,NK cells
0.6762790067128868,-0.054338926245809084,-0.01176196431663194,hypoxic_CD8_low,3.5649424775847853,NK cells
0.0932461664858592,0.0,-0.008449599553055447,intermediate,0.4029244631266615,NK cells
0.6010233867599304,0.0,-0.017940301998102388,hypoxic_low_neighbor_CD8,2.4491584681198484,Epithelial cells
0.5084549202976457,-0.010495285273563524,-0.012170588600168987,intermediate,2.233061328009328,Epithelial cells
0.658182981981331,-0.03684006432290019,-0.01358390549416484,hypoxic_low_neighbor_CD8,3.230362113635669,Epithelial cells
0.2439266495915302,-0.009653317300896896,-0.010605756345226374,intermediate,1.1544789693351596,Epithelial cells
0.24279863958856673,-0.02227761774410603,-0.01875345330489309,hypoxic_low_neighbor_CD8,1.3387021547792204,Epithelial cells
0.02357778778995373,-0.024191319701160015,-0.016096514921921948,intermediate,0.4839040624648231,Epithelial cells
-0.03702820065509843,-0.02966857053007674,-0.02246331293412387,intermediate,0.3215751592049473,Epithelial cells
0.1311211509398189,-0.01840679269087942,0.00216138667834361,hypoxic_CD8_low,0.8307859409757727,Epithelial cells
0.20367192839044163,-0.011736101467117125,0.006035734921099452,intermediate,1.0234045057421148,Epithelial cells
-0.06533904607037466,0.0,0.005124947312961794,intermediate,-0.23614015353040127,Epithelial cells
0.10713453656698335,-0.04689744802621695,-0.015738682740452155,hypoxic_low_neighbor_CD8,1.160140486193885,Epithelial cells
0.3237073028901495,-0.02347220293423425,-0.018463134379522034,hypoxic_low_neighbor_CD8,1.6826092395840537,Epithelial cells
0.34977443917209367,-0.013229806413534682,-0.012318635147753677,hypoxic_low_neighbor_CD8,1.6345015872518869,Epithelial cells
-0.39585959193218184,-0.02227761774410603,-0.013645296959098375,intermediate,-1.2349544385614621,Epithelial cells
0.30005469858407013,-0.009905091181457767,-0.01572595492065677,hypoxic_low_neighbor_CD8,1.384427775688894,Epithelial cells
0.8617060366404583,-0.023671775694318147,-0.013474526579080805,hypoxic_low_neighbor_CD8,3.853613679055073,NK cells
0.6426590245411579,-0.010799851012133394,-0.00980427899019599,intermediate,2.7784293881353785,NK cells
0.9368401148233068,-0.0449162880901383,-0.013337713761529138,hypoxic_low_neighbor_CD8,4.474053262746715,NK cells
0.48454454912239286,0.0,-0.015581617792930038,hypoxic_low_neighbor_CD8,1.9797735707284987,NK cells
0.9328766673444266,-0.01074473191852029,-0.016609862040572482,hypoxic_low_neighbor_CD8,3.947120466011666,NK cells
0.69499086184674,0.0,0.008413357104760343,intermediate,2.8278273709552253,NK cells
0.5283100853962113,-0.025275871338631944,0.010028352693096416,hypoxic_CD8_low,2.5340847775739888,NK cells
-0.08642503056660235,0.0,-0.014955928354610798,permissive_high_CD8,-0.3211121782337778,Fibroblasts
0.37531879436538884,-0.06937877948467548,-0.020694011232630927,hypoxic_low_neighbor_CD8,2.5770250865763518,NK cells
0.41239434169478206,-0.011849403381347656,-0.007262273420367325,intermediate,1.8662055411496912,Epithelial cells
-0.158566653489109,-0.011815710106359319,-0.014908956741353598,intermediate,-0.43514942338410423,DCs
-0.14886367440702444,-0.024102429146708747,-0.0212737752036688,intermediate,-0.21232745186688973,Schwann cells
0.007267694636042377,0.0,-0.008978380043657846,intermediate,0.05644954110970719,NK cells
-0.05878942941566069,0.0,-0.014798149116608776,intermediate,-0.20974659394670878,NK cells
-0.24704434258870814,0.0,-0.007493896394284309,permissive_high_CD8,-0.9683737823302516,Epithelial cells
1.0021162119256446,0.0,-0.006982012412808685,intermediate,4.0654770922004735,Epithelial cells
0.07467250555873395,-0.038555454146041564,-0.013325686396857502,hypoxic_low_neighbor_CD8,0.9045891291272645,NK cells
0.40293696989496075,-0.056242336628408086,-0.020147075022441334,hypoxic_low_neighbor_CD8,2.491893653303493,Epithelial cells
-0.3116635242140437,-0.025928200015172303,-0.006306520132561605,intermediate,-0.8410757451220494,DCs
-0.27842599033830634,-0.013319374578684448,-0.012970556614369999,intermediate,-0.8956729960660386,NK cells
-0.14993477274615122,-0.010902332390850854,-0.018792243846836684,intermediate,-0.41402235093838946,NK cells
0.11388294524457082,0.0,0.012658500442584961,intermediate,0.4860862844206624,NK cells
-0.061566145065797884,-0.01579141616821289,0.014222043242335121,intermediate,0.015189953641821463,NK cells
0.04943410603396864,-0.021569466301304126,-0.01765646844418586,intermediate,0.548895427658056,NK cells
