gene,pearson_r,n_spots
C1orf162,-0.020620593208129562,387
SETD1A,-0.020791442512794973,387
RGS16,-0.020845921132050645,387
ANGPT2,-0.02088767773256517,387
DDX59,-0.020961756917087137,387
NKPD1,-0.020968406034301418,387
TBXA2R,-0.02098136579021732,387
SQOR,-0.021176080102267274,387
RAP1GAP2,-0.021266912303190527,387
TNFRSF11B,-0.021394334871350992,387
CCL4,-0.021438784172723862,387
LUC7L2,-0.021442467829036905,387
P2RY13,-0.02148824198667473,387
GFM1,-0.02155378032029714,387
C2orf66,-0.02160244520601696,387
SMIM10,-0.021663565018221347,387
SAMD4A,-0.02190004300166334,387
INO80C,-0.021912751626859,387
DOP1A,-0.021990653244945483,387
XKR8,-0.022083166395547582,387
IFI16,-0.02210648494266952,387
GPRC5B,-0.022169463789892322,387
PHTF2,-0.02218343272880595,387
AMOTL2,-0.0222253470255683,387
EFR3B,-0.022340765152364765,387
NABP1,-0.022342217667293336,387
SLCO2A1,-0.022512471707553106,387
MOB3A,-0.02252897025827931,387
BAZ1B,-0.022561919440290058,387
CARD6,-0.02263519163052522,387
PCDH1,-0.022675915647622974,387
PIMREG,-0.02275668067419443,387
LIMCH1,-0.02275826549558776,387
LRFN4,-0.022881491636651357,387
FOSL1,-0.022962900068903443,387
FXR2,-0.023202534723997987,387
WNK4,-0.023244275106382523,387
ZNF700,-0.02326883989305408,387
ZBTB1,-0.023290996350256176,387
GLT8D2,-0.02331373534027694,387
GIMAP6,-0.023332206751671008,387
GRAMD1B,-0.02362269772881532,387
TBCEL,-0.023641136401719554,387
DUSP10,-0.023762736685017605,387
KBTBD7,-0.02382698904234225,387
ARHGEF35,-0.02390103122723687,387
HBA2,-0.023952719060859773,387
ALOX5AP,-0.024006396196247178,387
SLC7A7,-0.024154305743356863,387
RTL8C,-0.02416146628349885,387
CAPN6,-0.024176892980202327,387
ZNF516,-0.02440676684508459,387
LACTB,-0.02449185334186813,387
CLDN15,-0.024840510160772766,387
PUS7,-0.024889580818338194,387
SS18L1,-0.024941864448894128,387
DSE,-0.024977215873661477,387
HYLS1,-0.02507630749733089,387
TTLL7,-0.025088184805769673,387
ATF6,-0.02515122983235071,387
REPS1,-0.02518121034064537,387
PHF21A,-0.025199166807163574,387
SHMT1,-0.025213789603705305,387
PLXND1,-0.025261546786527776,387
SATB2,-0.025548859393393512,387
KIF21A,-0.025566847956472724,387
FLYWCH1,-0.025642837599490344,387
ZNF33B,-0.02578588936287179,387
PXMP2,-0.02583927452744258,387
CTSV,-0.025929532186379372,387
MRPL3,-0.026100020178712824,387
PRF1,-0.026121610810321237,387
MSH6,-0.02617411552550157,387
PRDM1,-0.026197740776027916,387
NPAS2,-0.026264741170880852,387
SPEGNB,-0.02631504639501399,387
FKBP10,-0.02637314426579611,387
DNAH2,-0.026413470886097516,387
IL1A,-0.026437828044329006,387
GRSF1,-0.026497821605371272,387
NUDT2,-0.026564105206311372,387
MT1X,-0.02665051184168416,387
PHLDB1,-0.026684671936729784,387
ZDHHC12,-0.026905850524316783,387
PLEKHB1,-0.026925291647590752,387
SLC25A4,-0.027471696104146032,387
DQX1,-0.027552434219867708,387
IPO8,-0.02756724305342749,387
LRRC25,-0.027573984098484244,387
ENHO,-0.027612148655319843,387
MBIP,-0.02764945362226038,387
CLEC5A,-0.027739850095600364,387
GOT1,-0.027763368558056712,387
FBXO25,-0.027777678925152906,387
CCL22,-0.027892449259076593,387
BTBD8,-0.028044958935057724,387
CYP1B1,-0.028111642654556002,387
MCM6,-0.028185853811166044,387
ZSWIM6,-0.028305679781555248,387
TET2,-0.028385974173779277,387
GRB10,-0.028570461423902724,387
TSEN15,-0.0286285478397032,387
CD248,-0.028643545962652256,387
GTF2IRD2,-0.028766918669564413,387
ATP13A2,-0.028918062528801768,387
ZMYM1,-0.028987853947437782,387
BTD,-0.029256342085039112,387
OSBPL10,-0.029456501464084635,387
SLAMF1,-0.029593198622073828,387
BNIP1,-0.02967286107177037,387
TCF7L2,-0.02971179578061221,387
ZNF23,-0.02978104210697293,387
ZNF711,-0.0298584589244001,387
DENND5B,-0.029937184731364114,387
HSPA1A,-0.030036411971563454,387
MYO7B,-0.0301109390257966,387
DIO2,-0.03012295172821935,387
EMC6,-0.03013566905701153,387
COL4A2,-0.030231200754234983,387
NOX4,-0.030539492261633022,387
ASPHD2,-0.030557319718425596,387
HLA-DRB5,-0.030568443019443343,387
ABCC4,-0.03072735570616836,387
FZD1,-0.030815547595152638,387
SNRNP40,-0.030872956254784367,387
FAM89B,-0.03095993833077186,387
MICAL3,-0.031047866767520714,387
ZCCHC9,-0.031064561333311067,387
ATPAF2,-0.03111257347052515,387
SLC9B2,-0.031141656817586218,387
EDIL3,-0.03115700927723918,387
NEURL3,-0.03119061981111904,387
PPFIBP2,-0.031212956608636235,387
LGI4,-0.0313301394711148,387
SPEF2,-0.031477155149465134,387
TSKU,-0.03151879277698025,387
CDX1,-0.03174631329618868,387
ZNF595,-0.031805616502024806,387
PIGK,-0.03180667409723034,387
BIRC3,-0.03197324459023415,387
FAM76B,-0.03201953116308248,387
DHRS12,-0.032045975935341246,387
DCAKD,-0.03216800728861909,387
TMC8,-0.032168684214567894,387
TUBGCP4,-0.03226399391162743,387
CXCR6,-0.03235370339313735,387
COQ5,-0.03238378370749141,387
FAM135A,-0.032437195230923845,387
ST6GALNAC5,-0.03244537851327307,387
TMEM121B,-0.032455390529885206,387
KIF20B,-0.03247237707226658,387
TMA16,-0.03249775889370678,387
CXCL2,-0.032541970519638044,387
CHST15,-0.032547619670367026,387
JADE2,-0.03274124825049543,387
WBP1L,-0.032760718575363786,387
TINF2,-0.03279977007291259,387
RASSF2,-0.03287901134555605,387
METTL2B,-0.03301498041567418,387
CYTIP,-0.03306215776797975,387
PIGV,-0.033140876994900766,387
ARHGEF17,-0.03315447136344958,387
MPEG1,-0.03325388971918683,387
MCEE,-0.033254320226443194,387
MOB1B,-0.03338205424873745,387
ASRGL1,-0.03344001015830912,387
TMTC1,-0.03345804061836069,387
TLR7,-0.03349110136036987,387
NFKB1,-0.033491508831682025,387
EBF4,-0.03352640253526647,387
GIMAP5,-0.03353622817298225,387
TPK1,-0.03355710900135777,387
SPON2,-0.03358942067855514,387
PLEKHO2,-0.03396178566928445,387
FOXD2,-0.03398481617481867,387
RXYLT1,-0.034037078922589704,387
ISG20,-0.03411224452997694,387
ARHGAP9,-0.034271252290242374,387
TNFSF15,-0.034436001469829405,387
SMOC1,-0.03446994066292656,387
SMO,-0.03447167264790338,387
TMEM200C,-0.034577477758703734,387
PCSK9,-0.03458373888474518,387
RFLNB,-0.03461332075058755,387
SCD5,-0.034628218760113724,387
CXCL8,-0.03467880025715196,387
SERPINI1,-0.034816732723507854,387
VPS72,-0.03488212563556475,387
NOTCH4,-0.03491779586015089,387
TMEM161B,-0.035004790355778276,387
PAIP2B,-0.035241051992889,387
SIKE1,-0.03528028602987792,387
SHISA2,-0.03537614926124099,387
EVA1C,-0.03543802436299141,387
ZNF202,-0.03549065682934285,387
KAT2B,-0.03552170999735201,387
ADAMDEC1,-0.03574750919366403,387
SEMA7A,-0.035828808071770565,387
MORN4,-0.03583064746780992,387
ABHD17C,-0.03583915318373251,387
CCDC174,-0.03586668630006775,387
NOVA2,-0.0358808810514965,387
ANK2,-0.035955590837965436,387
ADORA2A,-0.03599344590631171,387
TTC7B,-0.03609933348818838,387
FRY,-0.036157360665799235,387
FBXO5,-0.03618482582603572,387
PTPN14,-0.03630589497928219,387
HAS1,-0.0363377661750798,387
EPHX2,-0.03639159208202212,387
NUCB2,-0.03670967128477531,387
PRKAG2,-0.03674261952154194,387
ARID5B,-0.03677447826700615,387
NCBP2AS2,-0.03699198006317963,387
BTNL3,-0.037023139133318624,387
SMIM5,-0.03726435762527378,387
STEAP4,-0.037395242309785456,387
LSP1,-0.03762533102683849,387
C1orf210,-0.037698428859182696,387
FAM169A,-0.03771529413910668,387
WDFY3,-0.03772788061216584,387
UNC5CL,-0.03779640277013687,387
ADAMTS7,-0.03786907023803706,387
ZNF681,-0.037941526398869746,387
BICRAL,-0.03798356818154964,387
RNF103,-0.03805328518346685,387
GUCY1B1,-0.03815280807086018,387
GMFG,-0.03822855466669845,387
ANKRD12,-0.038231969077586775,387
SMPDL3A,-0.03829898434472931,387
F2RL2,-0.03841930401406432,387
TRERF1,-0.03843677155180308,387
NFXL1,-0.0386367153566232,387
GFM2,-0.038783764992661396,387
RASA3,-0.038834222862206974,387
SSH2,-0.038846952019213045,387
NES,-0.03889880703611221,387
MMACHC,-0.039007230959949325,387
PARPBP,-0.03905216305113932,387
LARP6,-0.03911789060004717,387
CHSY1,-0.03916688175511763,387
RBMS2,-0.03916948821387473,387
ENTPD2,-0.039315978866259364,387
STPG1,-0.039324607588819636,387
HMG20A,-0.03938385318089196,387
SEMA6D,-0.03950179691751024,387
CLIP4,-0.0395307457312917,387
EVA1B,-0.03959761037353611,387
FRYL,-0.03982949330427454,387
TMEM151A,-0.03988562724465057,387
AHCYL2,-0.04010496985552669,387
KRBA2,-0.04011218919575909,387
SCARA3,-0.04013364636141841,387
BMP8A,-0.04055777490158646,387
ATF5,-0.04061784548274494,387
DBP,-0.040729016035832045,387
PSMD9,-0.040754501874917366,387
TM4SF1,-0.040804266436267354,387
EMB,-0.04105036672178532,387
TGFB1I1,-0.04118244786096908,387
XXYLT1,-0.04121689937821773,387
PPARG,-0.04126665467929562,387
RDH10,-0.041354849625817106,387
HACD4,-0.04146523060850236,387
MFAP2,-0.04161902088391026,387
TNF,-0.04180706034721999,387
FCGR2A,-0.04182224675352503,387
CFI,-0.04187698274357232,387
ARHGEF5,-0.04189255284396877,387
CD276,-0.04203232092036865,387
PARVG,-0.04214882731997535,387
TRAPPC2B,-0.04226189004613893,387
TMEM204,-0.04231438448769951,387
GBE1,-0.04232705310653034,387
TFAP2A,-0.04233535340198796,387
INO80D,-0.04233726814182327,387
SPIRE1,-0.04245805413177634,387
ACE2,-0.042543480070129626,387
SEM1,-0.042572370143679594,387
EHF,-0.042679069387203596,387
ZFP36,-0.04272392717813425,387
FBF1,-0.04278603139012038,387
DENND2A,-0.04281271469903281,387
CHI3L1,-0.042842287291940694,387
SYT1,-0.04292460853837472,387
ALDH5A1,-0.04309617179308452,387
BUD23,-0.043140268935399975,387
LAMC3,-0.04318513460204762,387
SOCS6,-0.04325596035744068,387
TMEM255B,-0.04332878097566598,387
CASS4,-0.04359458509260738,387
MOCS1,-0.04366719159614965,387
EGFLAM,-0.043736676339439035,387
PCNX4,-0.04374940572045544,387
NFKBIA,-0.04375295030766713,387
DNAAF3,-0.043834815673263534,387
EXO5,-0.04386645450530226,387
CAMK2D,-0.043891897547029705,387
PMAIP1,-0.0439666679659102,387
PRR11,-0.0440536806827435,387
FBLN2,-0.04407392848829872,387
PXDC1,-0.04416273204512588,387
ABHD17B,-0.044185707240261524,387
TNFSF13,-0.04420425458975142,387
IPO13,-0.044331549856388965,387
HAVCR2,-0.04441800086653075,387
ZWILCH,-0.04447725998896435,387
EIPR1,-0.044619390821976634,387
LURAP1L,-0.0446348883683423,387
TIE1,-0.044664271959175265,387
BEGAIN,-0.044814766711339465,387
NOA1,-0.04503519215389772,387
PPFIA4,-0.04506948958417855,387
MRPL10,-0.04521986749810629,387
LINGO1,-0.045261534747619195,387
GNLY,-0.04530278454031176,387
MYO1G,-0.045544994746450525,387
STARD5,-0.045545631948134345,387
PLD3,-0.045710364706955296,387
HK3,-0.04574914179484569,387
SLC1A2,-0.04596729148985548,387
TCAF2,-0.04599463992763518,387
FGF2,-0.04603102782999556,387
HSPA6,-0.04604726962624157,387
SVEP1,-0.046125427518176346,387
SHF,-0.046159274277842846,387
HDHD5,-0.04618222763827657,387
SLC33A1,-0.04639008321403773,387
RAB33A,-0.046419600200129967,387
TMEM52,-0.046495825845726674,387
PDLIM4,-0.046534839861575666,387
DYRK2,-0.0466223112188469,387
SLC2A13,-0.046664238879150985,387
FCRL5,-0.0467979551237792,387
CPNE2,-0.046812528357513726,387
SRP19,-0.04683739635642238,387
LRRC27,-0.046905094751355396,387
CD1D,-0.04693404884247188,387
HPF1,-0.04711080034290524,387
LGMN,-0.04717027759265112,387
STEAP3,-0.04722575920257947,387
SH3BGRL2,-0.04725540548373123,387
TP53I11,-0.0472670397505179,387
PHACTR2,-0.04750838172301051,387
ZNF581,-0.04756144592160903,387
STC1,-0.047661374201914575,387
NRXN2,-0.047669974491360186,387
CEACAM4,-0.04767880533790123,387
PCDH7,-0.04776902392905289,387
ARHGAP29,-0.04801862522732915,387
ZNF462,-0.04804570345731419,387
ITGAV,-0.04823207088089338,387
ATP2B1,-0.04824780345266757,387
CMAS,-0.04826268421259088,387
CDH15,-0.04828407710246568,387
CMC2,-0.048380887886474315,387
NAPEPLD,-0.04841574353871454,387
CSRNP1,-0.04864141998868068,387
RABGAP1,-0.04873788369815245,387
MRPS36,-0.04887782083228002,387
CYB5R4,-0.04899866743586257,387
TLCD2,-0.049343076172047085,387
FMNL3,-0.04940517487131845,387
TRAF2,-0.0494320711866625,387
FABP6,-0.04948587120019888,387
LCN6,-0.049515619180732266,387
LAMB1,-0.049585155525978565,387
GPR34,-0.04961061521391186,387
IL17RB,-0.04964420468913198,387
HIGD1A,-0.04966620826431944,387
BTNL8,-0.049673146878694695,387
FAM8A1,-0.04969369468541394,387
CXCL5,-0.049747313919200564,387
MTHFS,-0.049780404261095756,387
SCIN,-0.04985140727716376,387
EPHA10,-0.04992749127352811,387
TNFSF10,-0.050018167001599015,387
CSPG4,-0.05005288138256382,387
GCNT3,-0.05005455601508386,387
NOTCH3,-0.0501851716192433,387
EFNA2,-0.050241902181742945,387
ELOVL4,-0.05024445746516336,387
SLC35A1,-0.05027601670300867,387
RIPOR2,-0.05035634360260469,387
BEND7,-0.050359971887381436,387
MS4A6A,-0.05036142740154292,387
TMEM97,-0.05037086994194382,387
CCDC167,-0.05041707549537054,387
EIF2A,-0.05055513721046431,387
FOXRED2,-0.050881541665691726,387
PTH1R,-0.05099338016223807,387
PROK2,-0.050994096024932406,387
CCL14,-0.05100169120466356,387
RHOF,-0.05100671341456096,387
FES,-0.05102325251466409,387
PIK3R4,-0.05105762439307925,387
MKKS,-0.051095496183638366,387
CENPQ,-0.05115303056702908,387
TRIAP1,-0.05123970631745819,387
IRF4,-0.05125179440515597,387
SFMBT2,-0.051281797481248496,387
SRPX2,-0.05138953466963362,387
ZNF639,-0.051445526259792033,387
MMP10,-0.05145695144663474,387
GPR137C,-0.051518039146917265,387
ZSCAN29,-0.051616968252898625,387
TNFAIP3,-0.051621605076587466,387
VEGFC,-0.05172707539020087,387
WDR76,-0.05172909722822023,387
MX1,-0.05175203798256656,387
GALNT14,-0.05199475034264661,387
GADD45B,-0.05208929090606452,387
NTF3,-0.052131857532055396,387
ZNF507,-0.05240879301502243,387
MCPH1,-0.052448449661496505,387
KMT5A,-0.05249607859950564,387
CD300E,-0.05251358585430089,387
GPR132,-0.05262114884416521,387
DEGS1,-0.052679118067305124,387
ITM2C,-0.05276599274792692,387
PLEKHG6,-0.05292595072188815,387
RAB31,-0.052945525188225095,387
CYB5R2,-0.05295972341205103,387
CADM3,-0.05303286255538605,387
SPP1,-0.05305921370911897,387
BCL2A1,-0.05309565717444886,387
PPP6R2,-0.05312423722162832,387
TSC22D3,-0.053180306602232344,387
LIMD2,-0.05334589809378454,387
LPAR1,-0.05336759313045212,387
CRISPLD1,-0.05343825667146107,387
ZDHHC23,-0.05355565566244172,387
GANC,-0.053574569781157336,387
ZNF292,-0.053975182539663165,387
SBF2,-0.05400714786338519,387
FBLN7,-0.054087109882846256,387
CLMP,-0.05410262519250801,387
EXT1,-0.05411937793913796,387
CNOT6L,-0.05413786138161425,387
GPD1,-0.05417191488875159,387
RHOH,-0.054224805265505334,387
PHLDA2,-0.05434128491256651,387
GPT2,-0.05436604540100564,387
CDH24,-0.05439444721954567,387
DPEP1,-0.05441100374754115,387
OAS2,-0.054444586664862606,387
RRAS,-0.05444690663641064,387
METRNL,-0.05463838669594445,387
TRIM7,-0.05470591490641138,387
JDP2,-0.05481585791177543,387
SMPD3,-0.05485569703279936,387
TPMT,-0.05499456341598504,387
NCF1,-0.05509353684646722,387
KLF4,-0.05519734365364495,387
CHST2,-0.055210045646581614,387
TNFSF9,-0.055220012560535124,387
ZNF135,-0.05531586199005577,387
CCNG2,-0.05541561882119184,387
SIRPG,-0.055418840916995143,387
STK17A,-0.05542003256559331,387
SGMS2,-0.05543163217748363,387
SLC41A1,-0.05544217431768665,387
HMGCS1,-0.05552337871624884,387
GPRC5C,-0.055571579823539274,387
FAM174A,-0.05564684965199403,387
HOPX,-0.055664544157963944,387
CLIC2,-0.0557411314163523,387
IFIT5,-0.055764717372103256,387
TRIP6,-0.055786690707562765,387
TLE1,-0.05598848680123645,387
HEBP1,-0.05601277031880835,387
USP15,-0.05607653839596205,387
MIER3,-0.05609368945560781,387
MEX3A,-0.05612709352637293,387
TEP1,-0.05614022182752456,387
ARFIP2,-0.05627945966412171,387
RBMS3,-0.05634943930733966,387
RGS4,-0.05638488859507992,387
EFNA4,-0.05642869596075666,387
WDFY4,-0.05645244916319541,387
HBA1,-0.056499811043552665,387
SLC39A13,-0.056554593844735136,387
ORC5,-0.05664383280029342,387
ELK3,-0.05669077470041029,387
CD48,-0.05682287627776849,387
MMP14,-0.056897478825928445,387
TST,-0.05691640000789889,387
EHD3,-0.05696631616772383,387
CD200R1,-0.05699402553390865,387
FKBP11,-0.05706748296437215,387
DEGS2,-0.057162398305900135,387
ENPP5,-0.05716707554437,387
WTIP,-0.0572569295634617,387
FGFBP1,-0.05730705554587507,387
THYN1,-0.057384564824557664,387
BIN2,-0.05751576581548283,387
TCF7,-0.05767845054625126,387
FBXO8,-0.05772130901517422,387
TAX1BP3,-0.05779618887080003,387
CCDC3,-0.05801910381338398,387
PHGDH,-0.05834725366789174,387
FGFR1,-0.05842046764468594,387
ANGPTL4,-0.058496101624529874,387
NAPSA,-0.05870202804188134,387
INSIG2,-0.05873783045099322,387
LGR5,-0.05874807619524525,387
THOC3,-0.05874832670462617,387
CXCR4,-0.058801952459113564,387
TMEM184C,-0.05880593155482193,387
TMEM140,-0.058972390555996734,387
CCN5,-0.05903675145255503,387
CENPA,-0.059206651589813315,387
ZBTB8OS,-0.05927194064870408,387
PHYH,-0.059398289373057654,387
ARHGAP30,-0.0595171118679164,387
SHQ1,-0.05966839776511029,387
ETV1,-0.059679188619526854,387
SOWAHC,-0.059799494695200066,387
MSLN,-0.05992799899395735,387
HLA-F,-0.05994176946419993,387
SERPINA3,-0.05997448604946559,387
TNFRSF6B,-0.06010078810720758,387
TSPAN8,-0.06013996362461883,387
CACNA1H,-0.060298793539151546,387
RORC,-0.06030043557201488,387
WIPF1,-0.06033247928543227,387
SGO1,-0.060360925816059,387
C10orf88,-0.06045212490840973,387
DUSP3,-0.06057904074213114,387
PADI4,-0.06061445088313555,387
EXTL2,-0.06064842912318016,387
N4BP2,-0.06072676332457233,387
FLRT3,-0.06074146442162981,387
NAALADL1,-0.0609894617513929,387
PACSIN3,-0.06099104962921931,387
DAB2IP,-0.061044025401705726,387
ZNF75D,-0.06106586757347649,387
CSF2,-0.06113217825199059,387
RSAD2,-0.061531487719494904,387
EVI2A,-0.06156234446780069,387
ZNF22,-0.06168334026292226,387
LPAR6,-0.06176346565322974,387
EXD2,-0.06200757751642893,387
FILIP1,-0.06210307636225329,387
GALNT1,-0.062305265462624264,387
AQP1,-0.06233246871739796,387
TFEB,-0.062361192352481186,387
FPR1,-0.06239535613498872,387
TMEM9,-0.06240693244474289,387
ARFGEF3,-0.06250242277364579,387
DMKN,-0.0625844370257452,387
C6orf141,-0.06259558452639051,387
PSEN2,-0.06275433396264789,387
PORCN,-0.0628251553811118,387
HLA-DMB,-0.06302845500127878,387
ELOVL6,-0.06309182562221761,387
ZNF766,-0.06314615997635277,387
ANO5,-0.06319378056717034,387
TRPS1,-0.06325455758824344,387
CWC25,-0.06328476195503961,387
COG7,-0.06331490969908618,387
LAMB3,-0.06332690705214465,387
RIPOR1,-0.06344282254631681,387
ABI2,-0.06345124544802386,387
TUBB2A,-0.06345617828974613,387
FBXL8,-0.06347924699095099,387
BBOF1,-0.06354092116906553,387
C18orf21,-0.06355510018291571,387
ZBED3,-0.06363015826580751,387
CPXM2,-0.06363728870615361,387
SEMA5A,-0.06372279545610016,387
PID1,-0.06380048853978121,387
EMP3,-0.06407968823483569,387
CCL15,-0.06410558731281842,387
PCDHB12,-0.06415610867056937,387
SYBU,-0.0641943042518203,387
LTBP4,-0.06432950796405033,387
PHF10,-0.06448022676720332,387
PTGER3,-0.06453667338226055,387
MRPS33,-0.06463059580105293,387
SLC8A1,-0.06464091476561729,387
RAD51AP2,-0.06466322172823051,387
MTHFD2L,-0.06466332067996262,387
CD2,-0.06468001282610412,387
UBE3D,-0.06468212015738285,387
BHLHE41,-0.0647639293854786,387
SGIP1,-0.06476595171447687,387
STS,-0.06476698907027939,387
CLU,-0.06478235843932777,387
ASGR1,-0.06488171042863083,387
SLC7A2,-0.06496040595450636,387
C1orf54,-0.06509430261775095,387
ABTB2,-0.06509566793193676,387
RPL26L1,-0.0651676934016731,387
MRPL45,-0.0652188153331383,387
DNAAF2,-0.06537683858287734,387
BCAS1,-0.06541701422181992,387
RCSD1,-0.06546549858235991,387
FDX2,-0.06553550494173505,387
TDP1,-0.06554068763421651,387
ENOPH1,-0.06561161623006301,387
FCN1,-0.0659814416386431,387
FAM43A,-0.06618314175580023,387
NIP7,-0.0662049691057319,387
SLC28A3,-0.066219906443658,387
KLHL29,-0.06622573430256383,387
HOMER1,-0.0662283537963649,387
SLC25A23,-0.06624005130125656,387
RNF135,-0.06625869318350988,387
ZCCHC2,-0.06634961228805644,387
THSD7A,-0.06709454471953893,387
SAA2,-0.06724911302001899,387
CDK12,-0.06748982750191433,387
AMZ2,-0.06761952754784079,387
ZNF675,-0.06767616312359787,387
AZGP1,-0.06774914034207981,387
VGLL4,-0.06828097341267007,387
DUOX1,-0.06830430320590027,387
ID2,-0.06832875081383467,387
DBR1,-0.06834330841771039,387
KAT14,-0.06840415442868701,387
CAPN12,-0.0684455011725581,387
MSC,-0.06856873700068392,387
RSBN1L,-0.06871564037388564,387
DNAJC25,-0.06883915367070415,387
TMC5,-0.06887085338142346,387
EPAS1,-0.06887385113368984,387
GAL3ST4,-0.06887951514435026,387
MAST3,-0.06893396963466554,387
VNN2,-0.06901807683441484,387
SLC11A1,-0.06905569630285859,387
RALGPS2,-0.0690673439268492,387
GALNT11,-0.06914838576099981,387
TESPA1,-0.06921308221860645,387
MEF2C,-0.06926250407606378,387
GAN,-0.06936407172669916,387
ACOX2,-0.06951899870378003,387
EPB41L3,-0.06959570692270213,387
MCU,-0.06965766714088396,387
B9D1,-0.06973151312190504,387
HID1,-0.0698029049906798,387
KLHDC7B,-0.06997070857047322,387
OSMR,-0.070109706113248,387
SLC12A4,-0.07015514011494338,387
DIPK1B,-0.0702431202442639,387
UGCG,-0.07040118898116061,387
MICAL2,-0.07044992182932368,387
BATF3,-0.07051440076234448,387
CEP57,-0.07070946246606642,387
SULT1A1,-0.07074066932435938,387
UBE2S,-0.0708618182819898,387
SLC41A2,-0.07088552311908551,387
ITGA4,-0.0710931614475831,387
MAP7D3,-0.07111800199677618,387
TBX21,-0.07114961778278751,387
HSD11B2,-0.07120006022126664,387
CALHM6,-0.07137309327309917,387
JPH1,-0.07142400788489546,387
MT-ATP8,-0.07152488658337537,387
CALCOCO2,-0.07153806206816729,387
KCTD14,-0.07154756617079035,387
SLX4,-0.07173400478190624,387
MTRR,-0.07189330291100161,387
GATM,-0.07197446616243529,387
VWA1,-0.07211388161796992,387
ODR4,-0.0721798064274283,387
TMEM267,-0.07234869472829646,387
LTC4S,-0.07243855292340706,387
BEST1,-0.0725850870551862,387
FSCN1,-0.07267238169736745,387
PHKB,-0.07270775248663931,387
BICC1,-0.07299921151378387,387
PTPRK,-0.07314968428707931,387
ACSL4,-0.07322194397783899,387
ME1,-0.07323437352611495,387
MANBA,-0.073422162589298,387
FAM210B,-0.07346813362456346,387
RNF2,-0.0736184772384841,387
ITGAX,-0.07373926891023017,387
E2F6,-0.07391973490289955,387
APLN,-0.07392162856779913,387
DEPDC5,-0.07399249104970734,387
SUGCT,-0.07403441667614517,387
PPM1H,-0.07407101169658652,387
SHISA4,-0.07408604193178775,387
VDAC3,-0.07412803590454693,387
TNFSF14,-0.0742118523339246,387
ACYP2,-0.074276939054215,387
TLR3,-0.07432607487972782,387
TNFAIP1,-0.0743298365623882,387
PLXNA3,-0.07433596868229851,387
CCNG1,-0.07434416503364309,387
CRYM,-0.07436148162676745,387
TRAF3IP2,-0.07442354693494839,387
PALMD,-0.0744546907468268,387
IKZF3,-0.07456030920320532,387
ALPK2,-0.07482382296571251,387
WNT2,-0.07486044998554398,387
ENO3,-0.07503732091006651,387
RUNDC3A,-0.07527483028632859,387
NUBP1,-0.07531369042843279,387
EVI2B,-0.07539707645868868,387
EPS8L1,-0.07546179480904738,387
SHD,-0.07546545778743774,387
LTB,-0.07548449241524088,387
SIPA1L3,-0.07554610896297541,387
LRRC23,-0.07576728498330138,387
DUSP6,-0.07652966440425335,387
PCOLCE2,-0.07662647373997156,387
CHEK2,-0.0767603979038436,387
GALNT4,-0.07676825651650579,387
GDPD3,-0.07678078426827856,387
MPZL2,-0.07704351116232008,387
FRK,-0.07709285670215661,387
HCLS1,-0.07726699879963281,387
NME7,-0.07752632539408374,387
SLC35D1,-0.07765840269291356,387
ARHGAP12,-0.0777781003615422,387
TMSB15A,-0.07796965933918976,387
DYNLT3,-0.07810547916512427,387
ACAP1,-0.07855409402208537,387
CLP1,-0.07866239534543092,387
GNG2,-0.07866729605374519,387
GJA5,-0.07901682503734646,387
GCSH,-0.07902213676810285,387
ZNF24,-0.07904287042648726,387
SAT2,-0.07914209558123553,387
CHPT1,-0.0791915782693893,387
GNB5,-0.07925562972021671,387
ITGA11,-0.07930415713802258,387
CRIP1,-0.079440156363248,387
CD55,-0.07985992478369269,387
SFXN3,-0.07987590067267018,387
ERRFI1,-0.07988866956901763,387
DGLUCY,-0.07999988998980247,387
TIFA,-0.08003309488158772,387
BLACAT1,-0.08015648493430474,387
NACC2,-0.08021581115292496,387
RHOU,-0.08027589340874812,387
ITSN2,-0.080288954275391,387
KLHL5,-0.0805029452850813,387
NPW,-0.08063933096590742,387
RHOBTB2,-0.08064231568133748,387
SLIT3,-0.0807956977903572,387
HTRA1,-0.08079655680649928,387
C4orf3,-0.08083340896790385,387
ZNF615,-0.08086068022922475,387
C1orf131,-0.08088978673166632,387
SAMHD1,-0.08092455881079344,387
IGF1R,-0.08126163887813853,387
DISP2,-0.08130120843859405,387
TROAP,-0.08133923574129677,387
HLA-DOA,-0.0813443330139857,387
NFKBID,-0.0813460089499679,387
MYO1D,-0.08149791526261269,387
BMPR2,-0.08154557864310001,387
OLFM1,-0.08155719746014686,387
MMRN2,-0.08159418478964868,387
XKR9,-0.08160751122129242,387
HEPH,-0.08161149956621232,387
ARL13B,-0.08166439945313256,387
TBC1D9B,-0.08169762683224666,387
AMER1,-0.08186174301434841,387
FCGR1A,-0.08193058435927028,387
PAQR6,-0.08204122370636321,387
RPS27A,-0.08204439822944522,387
EPPK1,-0.08209665419143358,387
DERA,-0.08215330378169783,387
FBXL6,-0.0821636356972408,387
CCL5,-0.08227134825444231,387
PDLIM2,-0.08235953343959952,387
APBB1IP,-0.08242520288427087,387
KCNE3,-0.08260185979573748,387
GRB7,-0.08261944832947264,387
GBP2,-0.08262266440634826,387
CDKN1A,-0.08294403639556429,387
SERTAD1,-0.08300986441164489,387
LAIR2,-0.08301592135093767,387
