dataset_id,technology,organ,species,target_gene,status,n_cells,n_types,n_ligands_used,radius,alpha,r2_genius,r2_silly,r2_abundance,ridge_r2_genius,ridge_r2_silly,ridge_r2_abundance,feature_col_pearson_silly,feature_col_pearson_abund,silly_coef_pearson,silly_coef_cosine,silly_coef_mae,silly_coef_rmse,silly_support_jaccard,silly_sign_agreement,silly_n_nonzero_genius,silly_n_nonzero_other,silly_both_zero_frac,silly_degenerate_both_zero,abund_coef_pearson,abund_coef_cosine,abund_coef_mae,abund_coef_rmse,abund_support_jaccard,abund_sign_agreement,abund_n_nonzero_genius,abund_n_nonzero_other,abund_both_zero_frac,abund_degenerate_both_zero,ridge_silly_coef_pearson,ridge_silly_coef_cosine,ridge_silly_coef_mae,ridge_silly_coef_rmse,ridge_silly_support_jaccard,ridge_silly_sign_agreement,ridge_silly_n_nonzero_genius,ridge_silly_n_nonzero_other,ridge_silly_both_zero_frac,ridge_silly_degenerate_both_zero,ridge_abund_coef_pearson,ridge_abund_coef_cosine,ridge_abund_coef_mae,ridge_abund_coef_rmse,ridge_abund_support_jaccard,ridge_abund_sign_agreement,ridge_abund_n_nonzero_genius,ridge_abund_n_nonzero_other,ridge_abund_both_zero_frac,ridge_abund_degenerate_both_zero
human_tonsil_slidetags,SlideTags,tonsil,human,BCL11B,ok,5778,11,30,213.62723064982163,0.002111686314513501,0.11949065830926586,0.43284461457308965,0.03810895940470849,0.12032122770988352,0.4405969926657116,0.038107737991902924,0.3464126776488276,0.2734506450601517,0.23442786919201375,0.23536933811768593,4.92093858764006,7.447932117383529,0.48148148148148145,0.5384615384615384,26,14,0.1,False,-0.36283691615775737,-0.360750467101403,4.232266427517487,6.9695201377211795,0.038461538461538464,0.0,26,1,0.13333333333333333,False,-0.03147094670863891,-0.03137398578142675,49.72003743847353,94.66915328354241,1.0,0.5666666666666667,30,30,0.0,False,,-0.013324012477318641,5.596424069355805,8.075272979624625,1.0,0.5,30,30,0.0,False
human_tonsil_slidetags,SlideTags,tonsil,human,JAZF1,ok,5778,11,30,213.62723064982163,0.0016688035918306,0.062100542443910056,0.14101971146474201,0.0224071871910968,0.06305206664896379,0.15272584291305702,0.022406480877630308,0.3464126776488276,0.2734506450601517,-0.08031799281179441,-0.08049329726274508,4.394137570258425,6.197468470793308,0.41379310344827586,0.4166666666666667,26,15,0.03333333333333333,False,0.35251892093290293,0.3481546293232603,3.4218174059643287,4.834697913286171,0.038461538461538464,1.0,26,1,0.13333333333333333,False,0.003965646631492167,0.00295119344463447,56.50358437783422,95.40820393856123,1.0,0.5666666666666667,30,30,0.0,False,,0.010043002759526421,4.808624658394398,6.317222694690068,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags,SlideTags,tonsil,human,IMMP2L,ok,5778,11,30,213.62723064982163,0.0016722028611965232,0.03025288854131747,0.048031190764830645,0.03472232088146132,0.03031030249785116,0.05235899814134615,0.03472198427331885,0.3464126776488276,0.2734506450601517,0.20721669614801363,0.20833473808798217,2.982754004337967,3.984123392639743,0.37037037037037035,0.6,25,12,0.1,False,0.037239286875286645,0.03227721969458745,2.4723807306975893,3.602643029787752,0.04,1.0,25,1,0.16666666666666666,False,0.22859743189037052,0.22493619213907937,11.885764148034891,16.877136397204513,1.0,0.6333333333333333,30,30,0.0,False,,-0.01725895377422228,2.7100929057396455,3.510958363866597,1.0,0.5,30,30,0.0,False
human_tonsil_slidetags,SlideTags,tonsil,human,FYN,ok,5778,11,30,213.62723064982163,0.001214187886035768,0.06828959243532406,0.3437492389873835,0.014867804194183654,0.06876262757645246,0.35382991918402895,0.014867328304992933,0.3464126776488276,0.2734506450601517,0.11583909270713011,0.1100534437582737,6.170381808694876,9.30170192243578,0.7333333333333333,0.5454545454545454,28,24,0.0,False,-0.2568965900686605,-0.2547215933243606,4.644887371366528,6.616930639184201,0.03571428571428571,0.0,28,1,0.06666666666666667,False,-0.07807539602759554,-0.08173148995668536,25.470772187802368,39.96437983246083,1.0,0.4666666666666667,30,30,0.0,False,,-0.024372512768837017,5.357786248588257,6.94371471559563,1.0,0.4,30,30,0.0,False
human_tonsil_slidetags,SlideTags,tonsil,human,NEAT1,skipped_weak_genius,5778,11,30,213.62723064982163,0.00692414673567125,0.0160139805872882,0.11220820897338912,0.001505171573462305,0.015845731939614582,0.1544326395873854,0.001505641378745759,0.3464126776488276,0.2734506450601517,-0.0034622151232574236,-0.003514156939323159,2.2139893113639797,4.929976247425441,0.08695652173913043,0.5,18,7,0.23333333333333334,False,-0.5314652641389821,-0.5239168187961087,0.6372765273283274,1.115885570302292,0.05555555555555555,0.0,18,1,0.4,False,-0.0722686405389819,-0.07341770818358243,124.82132324101548,232.07273751310095,1.0,0.6666666666666666,30,30,0.0,False,,-0.018031271668601044,0.7177058720044165,0.8850164290980501,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags,SlideTags,tonsil,human,TSHZ2,ok,5778,11,30,213.62723064982163,0.0012853203835897242,0.05814604191107542,0.18145164490371302,0.002817903241981057,0.05906287442059632,0.1917520215003229,0.0028178197652327652,0.3464126776488276,0.2734506450601517,0.13319164653242468,0.1376650782976583,15.726679311050814,21.463735239624917,0.8,0.5833333333333334,30,24,0.0,False,-0.20842967718659006,-0.21121733650277916,9.205696669757534,11.94857301027011,0.03333333333333333,0.0,30,1,0.0,False,0.10085468031579808,0.10877150674678496,36.80613452681486,60.052999956808755,1.0,0.5333333333333333,30,30,0.0,False,,-0.04607195910023865,10.36088820974745,14.182364517420648,1.0,0.4666666666666667,30,30,0.0,False
human_tonsil_slidetags,SlideTags,tonsil,human,CD22,ok,5778,11,30,213.62723064982163,0.0013994411551907164,0.06673543594020503,0.2512430882259712,0.02616838276006328,0.06827598225015519,0.2649181463356909,0.026167546987248547,0.3464126776488276,0.2734506450601517,0.41919490241645607,0.4158390965444083,5.346853090722971,7.684080534394519,0.6206896551724138,0.6666666666666666,26,21,0.03333333333333333,False,-0.37170802006082976,-0.3685473196610186,4.070085900097201,6.2321821675050035,0.038461538461538464,0.0,26,1,0.13333333333333333,False,-0.025556589660876466,-0.02945237465367958,55.70492331912535,87.01642755201055,1.0,0.5333333333333333,30,30,0.0,False,,-0.030681390359492116,6.229643439526564,8.901205081671424,1.0,0.43333333333333335,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,WWOX,ok,5778,12,30,281.1955826154899,0.0016566504029081389,0.040665889079933515,0.13463861686937728,0.03957183950532772,0.044512681030401735,0.1550590091166234,0.039571453550065416,0.4324937499214328,0.38713329207056985,0.2157219747901435,0.2153925970729508,8.96732198828614,14.893494357089008,0.5185185185185185,0.6428571428571429,23,18,0.1,False,-0.30232384543717256,-0.29364087391852745,2.4532898309913884,3.715261714207044,0.043478260869565216,0.0,23,1,0.23333333333333334,False,-0.07964892559509622,-0.07983405831147569,177.0111970627385,227.70438653445794,1.0,0.5333333333333333,30,30,0.0,False,,0.02060773598619828,10.135219115049004,12.899159575515833,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,EML6,ok,5778,12,30,281.1955826154899,0.0032473176027004876,0.09287817296310641,0.13743897708776376,0.0792590510418072,0.09746615055392449,0.1449861108300624,0.0792588631573794,0.4324937499214328,0.38713329207056985,0.4414589616555777,0.4416602668125856,2.7594739312523253,4.102471229819017,0.4090909090909091,0.5555555555555556,20,11,0.26666666666666666,False,-0.2775242350449537,-0.27010608998045743,2.6019112916575455,4.23988842832181,0.05,0.0,20,1,0.3333333333333333,False,-0.2308415678430522,-0.23085514220465314,74.58656971942914,105.92054372399483,1.0,0.4,30,30,0.0,False,,-0.010122364098342681,12.073064920748887,15.118632635702372,1.0,0.4666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,IGHM,skipped_weak_genius,5778,12,30,281.1955826154899,0.248078973776522,0.0021993689543396977,0.004124742722113606,0.001608681250928945,0.003870145226376409,0.013855781417801083,0.0017958869064536032,0.4324937499214328,0.38713329207056985,0.9702014247033288,0.9714647929075311,0.021295975909079057,0.07764468398807299,0.3333333333333333,1.0,2,2,0.9,False,-0.03891287663605708,0.0,0.03878873026795735,0.14126874598969308,0.0,,2,1,0.9,False,0.14959212056096977,0.14410500140095478,80.42586195198211,112.19392916446706,1.0,0.6666666666666666,30,30,0.0,False,,0.1820877143956937,0.15911131174462925,0.18756577394613744,1.0,0.6,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,FOXO1,ok,5778,12,30,281.1955826154899,0.001665331713332416,0.056357043733958556,0.11738609294602076,0.05407423958051327,0.05875701949432133,0.131250699986168,0.05407371369121572,0.4324937499214328,0.38713329207056985,-0.05841832213452986,-0.05833539736695146,5.629508385818013,8.55449778334268,0.48148148148148145,0.5384615384615384,24,16,0.1,False,-0.2168681698229326,-0.20602902123358954,2.79710535486929,3.9040808243353498,0.041666666666666664,0.0,24,1,0.2,False,-0.07982390620297314,-0.07980257344282345,104.52445052300298,133.62906132752977,1.0,0.5333333333333333,30,30,0.0,False,,0.017003061306138274,5.9283109308700705,7.129904240579701,1.0,0.5,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,MAML2,ok,5778,12,30,281.1955826154899,0.0016597675634600626,0.05346385290634115,0.10405968276283728,0.06186395561491942,0.061636920204691026,0.11860337035634738,0.06186333818435896,0.4324937499214328,0.38713329207056985,-0.14064366864321065,-0.14170163889496665,7.351820965761074,9.473968094587168,0.5,0.14285714285714285,25,17,0.06666666666666667,False,-0.30144742863856294,-0.3017372803891432,3.327728003977564,4.735356785174173,0.04,0.0,25,1,0.16666666666666666,False,-0.11731215964810507,-0.11805739651758743,121.01333329702902,170.46313294769104,1.0,0.6,30,30,0.0,False,,-0.038800286450826574,22.354832751817927,29.463432198937653,1.0,0.4,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,NEAT1,ok,5778,12,30,281.1955826154899,0.0011870514358561172,0.023200622835992557,0.16190914853344562,0.00485035270342149,0.02639436208068824,0.2040784078375426,0.004850209150589868,0.4324937499214328,0.38713329207056985,0.09008945895217513,0.08959319106532428,14.154671852694044,18.753079876529405,0.7857142857142857,0.5454545454545454,25,25,0.06666666666666667,False,-0.004869493020567751,1.0671697290613525e-16,3.0023310424956717,4.167734960143062,0.0,,25,1,0.13333333333333333,False,0.04169901109993514,0.04141746836671968,312.54633259442977,374.66551387900984,1.0,0.5666666666666667,30,30,0.0,False,,0.020178912821779544,10.37012274563537,14.962018586025444,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,AFF2,ok,5778,12,30,281.1955826154899,0.0031142323254187442,0.13268092663921416,0.22678620724481702,0.1335678525304067,0.14119716615675004,0.23489905610834205,0.1335675121741401,0.4324937499214328,0.38713329207056985,0.31937844955203,0.31955123872593233,2.9404674631853753,4.609539890227955,0.3181818181818182,0.8571428571428571,19,10,0.26666666666666666,False,-0.36544207618203456,-0.3571380894047913,2.839233179407259,4.754951909314374,0.05263157894736842,0.0,19,1,0.36666666666666664,False,-0.10668446181679594,-0.10685177371372724,64.45065225166914,81.3624522817306,1.0,0.5,30,30,0.0,False,,-0.01831189234657949,15.094468764601412,20.249131899918872,1.0,0.4666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,TMSB10,ok,5778,12,30,281.1955826154899,0.0011296063692386583,0.037917510774634566,0.11953031552367754,0.020392855098975482,0.04014321678304966,0.13534909980238063,0.020392202606901888,0.4324937499214328,0.38713329207056985,-0.009060190449928243,-0.009324528649478452,9.031562735426487,13.247030954281069,0.7037037037037037,0.5263157894736842,24,22,0.1,False,-0.2589776409160033,-0.24622732439294678,2.3035725736845456,3.4809359815513194,0.041666666666666664,0.0,24,1,0.2,False,-0.2182999208716781,-0.21890809553737384,137.52186359096856,161.6517154108563,1.0,0.3333333333333333,30,30,0.0,False,,0.027122339480710664,5.363734062573079,7.079170094283103,1.0,0.5333333333333333,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,CR2,ok,5778,12,30,281.1955826154899,0.0019270972770982953,0.035667809155010666,0.15034533524720728,0.003141901823976001,0.03884116081408484,0.20963875161714496,0.0031418231386153295,0.4324937499214328,0.38713329207056985,0.32250866106134574,0.3222640123052668,18.520089012687915,27.547120520605983,0.6666666666666666,0.6,23,27,0.0,False,-0.480054123830108,-0.46859041734089374,4.41412015015987,6.580871769999355,0.043478260869565216,0.0,23,1,0.23333333333333334,False,-0.18768501391406436,-0.18760294620495774,444.07705841076444,536.2532612972064,1.0,0.4,30,30,0.0,False,,-0.0006394549247933365,11.775487905363446,15.456406017581092,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,CD22,ok,5778,12,30,281.1955826154899,0.0021315573826380285,0.11476611084771027,0.2133495343460916,0.09847512278724768,0.12154633058922915,0.22625026784244895,0.09847486597952093,0.4324937499214328,0.38713329207056985,0.2979990871244128,0.2981001311940845,4.536470185329086,6.26285903052625,0.4230769230769231,0.7272727272727273,24,13,0.13333333333333333,False,-0.36158555777647816,-0.35349576857540327,3.8787336037137825,5.632759842079727,0.041666666666666664,0.0,24,1,0.2,False,-0.2490154598390441,-0.24896256192752061,90.48766696118945,117.74552494800449,1.0,0.3,30,30,0.0,False,,-0.020360325887118624,10.9427001518689,15.916806493760946,1.0,0.5,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,ATP5F1E,ok,5778,12,30,281.1955826154899,0.0015850462251186916,0.07941566367164155,0.15991161088900108,0.08403179713782616,0.08362606838620923,0.1691433531208706,0.08403155744860069,0.4324937499214328,0.38713329207056985,0.06171431590455944,0.06182309164991533,5.118267953391662,7.629471127810434,0.4074074074074074,0.6363636363636364,22,16,0.1,False,-0.19579137292025578,-0.1890564752071089,2.063427502240461,3.0371138879672825,0.045454545454545456,0.0,22,1,0.26666666666666666,False,-0.0751052035904271,-0.07489028348301882,66.55028430491912,80.93205943811259,1.0,0.4666666666666667,30,30,0.0,False,,-0.009772215546562704,8.330776299593913,11.078385602927685,1.0,0.5333333333333333,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,LSAMP,skipped_weak_genius,5778,12,30,281.1955826154899,0.1844597053575782,0.00451371436944803,0.0716654571412827,0.0,0.005470734017697709,0.29642025515264314,1.2174257222774543e-05,0.4324937499214328,0.38713329207056985,0.7175741570978734,0.6873244790580123,1.2238515688904947,3.887835685120874,0.16666666666666666,1.0,3,4,0.8,False,,,0.03092145553291671,0.10651156875489641,0.0,,3,0,0.9,False,-0.2787941653270211,-0.2758569778290084,683.1766057245278,826.5469525179274,1.0,0.5666666666666667,30,30,0.0,False,,0.26953162907464456,0.10410185834214808,0.15149459016096511,1.0,0.6666666666666666,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,SKAP1,ok,5778,12,30,281.1955826154899,0.000637769875562455,0.03185527098101881,0.10146043095963142,0.0014361267308863335,0.03330842475651341,0.10920054172767091,0.0014360862891416026,0.4324937499214328,0.38713329207056985,-0.0667297183644768,-0.06702401731690089,8.88929180471096,13.509539860720949,0.7,0.42857142857142855,27,24,0.0,False,0.1885253873772572,0.19171002807694276,3.5717203398600135,4.884697527631125,0.037037037037037035,1.0,27,1,0.1,False,0.0264477406608341,0.026148489164780214,16.368201065017846,26.820532116242312,1.0,0.4666666666666667,30,30,0.0,False,,0.03781557852314077,5.72723317746208,8.331534951415657,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,NEDD9,ok,5778,12,30,281.1955826154899,0.001525301022414879,0.06644278046870422,0.13601522741222505,0.04063534575765548,0.06979891754409917,0.1484232666438423,0.04063496213475548,0.4324937499214328,0.38713329207056985,0.2771843194498492,0.27671741456200905,4.4093300797385995,6.34448403933962,0.5,0.6153846153846154,24,15,0.13333333333333333,False,-0.2840907527135326,-0.27558993342071025,2.6532732883279726,4.018120311769179,0.041666666666666664,0.0,24,1,0.2,False,-0.22031594821611614,-0.22039165445850215,87.55846128808972,119.55343313632717,1.0,0.5,30,30,0.0,False,,0.00807183573319885,6.748993830619756,8.298938150558573,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,HLA-DRA,ok,5778,12,30,281.1955826154899,0.0016325551520143286,0.08508868063058939,0.1317390268880132,0.03981531260301796,0.09132003416018575,0.13775789907840663,0.03981494346813441,0.4324937499214328,0.38713329207056985,0.1384123958727977,0.13854955782345305,4.407000799494128,5.828081042636707,0.34615384615384615,0.6666666666666666,23,12,0.13333333333333333,False,-0.16865668603659026,-0.16133927113118726,3.2025120530110263,4.715385713002558,0.043478260869565216,0.0,23,1,0.23333333333333334,False,-0.013727512282507584,-0.013903654471139271,70.74774774949245,84.34818798572051,1.0,0.4666666666666667,30,30,0.0,False,,0.006401012945550049,11.797376179385422,15.664301527087273,1.0,0.5666666666666667,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,GALNT14,ok,5778,12,30,281.1955826154899,0.0025293222146197196,0.10781464307018596,0.21040679653191952,0.11886519839020682,0.1135282607518171,0.21770452862153356,0.11886488803740436,0.4324937499214328,0.38713329207056985,0.20258200169872098,0.20306799078503923,2.805107166056728,4.553305330107679,0.38095238095238093,0.75,18,11,0.3,False,-0.35076036427858687,-0.34187486461338684,2.4801394892420943,4.304341797583773,0.05555555555555555,0.0,18,1,0.4,False,-0.25444922841231454,-0.254584473357219,57.96462054724116,72.36990363677346,1.0,0.36666666666666664,30,30,0.0,False,,-0.01434626833202183,9.863180781653947,13.016035093830697,1.0,0.5333333333333333,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,AUTS2,skipped_weak_genius,5778,12,30,281.1955826154899,0.0018805733271138507,0.01917512106253605,0.09808556354365794,0.0022508391050124477,0.018247101407775412,0.12459628789827193,0.002250820594412395,0.4324937499214328,0.38713329207056985,0.1513791618504548,0.15097265475859942,3.670164935877391,6.138767560764699,0.5217391304347826,0.5833333333333334,19,16,0.23333333333333334,False,0.09053675193730706,0.08203414511984539,0.8628435245810696,1.6492747940191195,0.05263157894736842,1.0,19,1,0.36666666666666664,False,0.25746709574410237,0.2557630169994438,180.34604109669056,208.1039176600639,1.0,0.5666666666666667,30,30,0.0,False,,-0.06541485531651076,0.654012675541164,0.8323227407819644,1.0,0.43333333333333335,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,SETBP1,ok,5778,12,30,281.1955826154899,0.000614674536396321,0.024128192908378532,0.07792506867263482,0.0013223888270981199,0.024310945439788068,0.08877582940022943,0.0013223526420965692,0.4324937499214328,0.38713329207056985,-0.12217819068553953,-0.12309451735774357,9.198333162851224,12.026538301049,0.8275862068965517,0.5416666666666666,28,25,0.03333333333333333,False,-0.3024029879464373,-0.28911083237409146,3.8730794315618358,4.971255865422623,0.03571428571428571,0.0,28,1,0.06666666666666667,False,-0.2068206017464902,-0.20741891593978498,104.72946379191062,131.09837667206122,1.0,0.43333333333333335,30,30,0.0,False,,0.029421332171217337,3.961514214912628,4.818090993693107,1.0,0.5,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,TCF4,ok,5778,12,30,281.1955826154899,0.0009234071349175258,0.030292845036389515,0.1343490134541523,0.008824924366970244,0.03201790583520192,0.15169013266756426,0.008824651319728316,0.4324937499214328,0.38713329207056985,0.18532425755893905,0.1850366578534878,8.068982433134613,10.586731641002151,0.7241379310344828,0.6190476190476191,26,24,0.03333333333333333,False,-0.30902057542881023,-0.3018579678059208,2.558191374313921,3.4876600742767585,0.038461538461538464,0.0,26,1,0.13333333333333333,False,-0.1967823516197428,-0.1965091697778673,143.12929711736334,167.48678462091226,1.0,0.43333333333333335,30,30,0.0,False,,-0.00716070171429727,4.707409957532934,5.650460394748004,1.0,0.5333333333333333,30,30,0.0,False
human_tonsil_slidetags_fine,SlideTags,tonsil,human,PPP3CA,ok,5778,12,30,281.1955826154899,0.0007747896295351014,0.030923677159746643,0.06474579097826916,0.0006601508045728233,0.030998574398059753,0.07264595786064176,0.0006601427745706046,0.4324937499214328,0.38713329207056985,-0.06694992755560984,-0.06813226277990962,7.775132026515397,10.911737538039107,0.7142857142857143,0.65,25,23,0.06666666666666667,False,0.2647267928129134,0.25271820642299414,2.685842972048638,3.5348641880987075,0.04,1.0,25,1,0.16666666666666666,False,-0.5395580584438963,-0.5401209624023078,83.27212601265485,98.97212363711692,1.0,0.3333333333333333,30,30,0.0,False,,-0.03295057917074265,2.8729814258970023,3.424431283192763,1.0,0.43333333333333335,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,BCL11B,skipped_weak_genius,4804,7,30,195.41541491434694,0.005452716544602306,0.012043909469181768,0.29213549762422397,0.04014582864616545,0.009649599165812539,0.292203688180099,0.04014416927312736,0.14027122860753996,0.066318519715183,0.18051006884048373,0.18360928867388646,1.6372939142528053,2.531684375491998,0.09090909090909091,1.0,19,5,0.26666666666666666,False,-0.008420743034909455,1.739161029997978e-15,1.0007344948812942,1.4864255145882048,0.0,,19,1,0.3333333333333333,False,0.44964431927372994,0.45360105189555483,1.0552964203104926,1.469116372022929,1.0,0.6666666666666666,30,30,0.0,False,,0.08794040296916344,0.4329802394869607,0.5141270743652866,1.0,0.5333333333333333,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,CREB3L2,ok,4804,7,30,195.41541491434694,0.0024823978443230875,0.039944115241967726,0.5706143689362446,0.07603986227387527,0.04012664291210044,0.5706216488467502,0.07603628580215005,0.14027122860753996,0.066318519715183,0.17959290608216297,0.18040354058053384,3.9737626834469983,4.961162478140942,0.43333333333333335,0.6153846153846154,27,16,0.0,False,-0.003276567302130823,1.814274694779802e-15,3.479925314501954,4.4568956846545635,0.0,,27,1,0.06666666666666667,False,0.007825754055376152,0.012366103114134771,4.039782188808161,5.19585405889387,1.0,0.5666666666666667,30,30,0.0,False,,0.020385573474965172,3.738335439785818,4.534577002812674,1.0,0.5,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,OPRM1,skipped_weak_genius,4804,7,30,195.41541491434694,0.025127911235385155,0.01090119420960689,0.21900214388323347,0.034659305849603195,0.012702192405909196,0.21911380164503047,0.03466236687465496,0.14027122860753996,0.066318519715183,0.5679148747849734,0.5690612630713676,0.7834138625975887,1.6062869942298599,0.2857142857142857,1.0,12,6,0.5333333333333333,False,-0.008509598139793009,0.0,0.3599521314588338,0.6932314779627559,0.0,,12,1,0.5666666666666667,False,0.28294218445471186,0.27843011049825717,0.9427022517471124,1.284486634898844,1.0,0.6666666666666666,30,30,0.0,False,,0.03592444488587586,0.6222360926809091,0.7647141242693973,1.0,0.5666666666666667,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,RBMS3,ok,4804,7,30,195.41541491434694,0.0013773271400987482,0.03758043680705858,0.4897536938486352,0.00023539795459182056,0.03772490250869931,0.4897540353785278,0.00023539886142076583,0.14027122860753996,0.066318519715183,-0.14479953625894523,-0.14174346796300025,5.246502004719312,8.204206329377108,0.27586206896551724,0.5,29,8,0.03333333333333333,False,-0.15183792983074354,-0.14370827433815525,5.097642164492624,7.681733433066057,0.034482758620689655,0.0,29,1,0.03333333333333333,False,-0.025410508672898104,-0.019942615416253986,5.5799617591949255,8.021984253973876,1.0,0.5,30,30,0.0,False,,0.026772233747317985,5.506893142649885,7.806132343915808,1.0,0.4666666666666667,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,PLXDC2,skipped_weak_genius,4804,7,30,195.41541491434694,0.011864039930442343,0.01612501305346714,0.6370086934406514,0.032493979835815257,0.01498150381490182,0.6371944177517115,0.03249318046131655,0.14027122860753996,0.066318519715183,0.1605592679490288,0.15978658327791753,3.223027635626104,6.649410522645272,0.3684210526315789,0.5714285714285714,16,10,0.36666666666666664,False,0.0015698529046385135,5.680390966226341e-17,0.7749946134694327,1.1898408677289727,0.0,,16,1,0.43333333333333335,False,0.45704614682305666,0.45618305514859664,3.271142496985177,5.456295869976352,1.0,0.7,30,30,0.0,False,,-0.008207947835309676,0.553109476222677,0.6860341494015131,1.0,0.43333333333333335,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,SLC8A1,skipped_weak_genius,4804,7,30,195.41541491434694,0.03814779489645779,0.009583566022045797,0.5881677698081639,0.03081748673082496,0.00908030909166091,0.590074455014316,0.030823485281530005,0.14027122860753996,0.066318519715183,0.5535115114265031,0.552593099084512,2.515540029335218,5.8790685432675485,0.21428571428571427,0.6666666666666666,8,9,0.5333333333333333,False,0.0009272389380042944,-4.209543499222e-17,0.23155234038463382,0.6038169504386705,0.0,,8,1,0.7,False,0.48669958373197475,0.4853453049120533,3.307324378423523,5.566472477188451,1.0,0.6333333333333333,30,30,0.0,False,,-0.019184356893173958,0.20898574671602627,0.27723673975432317,1.0,0.4666666666666667,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,FRMD4A,skipped_weak_genius,4804,7,30,195.41541491434694,0.005476671127258882,0.01334122771963897,0.28925034339006117,0.003019682411840807,0.010071446323270061,0.28926195054753223,0.0030197777849310103,0.14027122860753996,0.066318519715183,0.007028955167305562,0.012187465635102293,1.6539612704941677,2.7992188181381525,0.3333333333333333,0.5714285714285714,18,10,0.3,False,-0.009661346179640352,0.0,0.726154515032126,1.1006608494627506,0.0,,18,1,0.36666666666666664,False,0.5128129573748461,0.5197909892498908,1.2183081194352257,1.9968908781182848,1.0,0.6,30,30,0.0,False,,0.11793802749586284,0.19336225729790665,0.2216419212451063,1.0,0.5666666666666667,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,NAV2,ok,4804,7,30,195.41541491434694,0.006855983168143715,0.05833305562924351,0.5098144385326151,0.0003386334800994373,0.05966905224922425,0.5098768669353633,0.00033889775262907484,0.14027122860753996,0.066318519715183,0.0057308827340505734,0.006561982264940854,3.142475480919139,5.090602106389274,0.28,0.5714285714285714,22,10,0.16666666666666666,False,0.0067983896347146005,-5.143293987601943e-14,2.3586962844268515,3.7052742329124198,0.0,,22,1,0.23333333333333334,False,0.18394498265700113,0.18734681348204413,3.431193247730616,4.706666717028385,1.0,0.6666666666666666,30,30,0.0,False,,-0.040020958855578825,3.2741725970733557,4.355334516578885,1.0,0.36666666666666664,30,30,0.0,False
human_melanoma_slidetags,SlideTags,tumor_melanoma,human,IGHA1,skipped_weak_genius,4804,7,30,195.41541491434694,0.08211198876121807,0.0062335119804658445,0.05733448633059568,0.0072980705901312115,0.00518837199062272,0.05786396538047123,0.007307684964702799,0.14027122860753996,0.066318519715183,0.4501137871853494,0.4522264785473365,0.885518291447161,2.3648056284937597,0.16666666666666666,1.0,8,6,0.6,False,-0.009268168959515509,1.1727733924536668e-15,0.32680395137252616,0.7940294764433549,0.0,,8,1,0.7,False,0.3078576980184281,0.31330240109241264,1.0905643277451136,1.220726650125268,1.0,0.6333333333333333,30,30,0.0,False,,0.06740979151419293,0.22662475489887304,0.3106649886846276,1.0,0.5,30,30,0.0,False
